Sentence,NER
what is a 2010 drama film directed by tony goldwyn it stars hilary swank as betty anne waters and sam rockwell as her brother kenneth kenny waters,"{'Year': ['2010'], 'Genre': ['drama'], 'Director': ['tony goldwyn'], 'Actor': ['hilary swank', 'sam rockwell'], 'Character_Name': ['betty anne waters', 'kenneth kenny waters']}"
what is a 2010 thriller film directed by florian henckel von donnersmarck starring angelina jolie and johnny depp it is a remake of the 2005 french action film,"{'Year': ['2010'], 'Genre': ['thriller film'], 'Director': ['florian henckel von donnersmarck'], 'Actor': ['angelina jolie', 'johnny depp'], 'Origin': ['remake of the 2005 french action film']}"
what is a 2011 3 d american computer animated martial arts action comedy drama film directed by jennifer yuh nelson produced by dreamworks animation and distributed by paramount pictures,"{'Year': ['2011'], 'Genre': ['3 d american computer animated martial arts action comedy drama'], 'Director': ['jennifer yuh nelson', 'dreamworks', 'paramount pictures']}"
what is a 2011 american crime comedy film and the second sequel to the 2000 film was directed by john whitesell written by matthew fogel and don rhymer and starring martin lawrence reprising his role as fbi agent malcolm turner,"{'Year': ['2011'], 'Genre': ['american crime comedy'], 'Relationship': ['second sequel to the 2000'], 'Director': ['john whitesell'], 'Actor': ['martin lawrence'], 'Character_Name': ['fbi agent malcolm turner']}"
what is a 2011 american post apocalyptic dystopia science fiction action film starring paul bettany as the title character,"{'Year': ['2011'], 'Genre': ['american post apocalyptic dystopia science fiction action'], 'Actor': ['paul bettany']}"
what is a 2011 american science fiction western film directed by jon favreau and starring daniel craig harrison ford and olivia wilde the film is based on the 2006 graphic novel of the same name created by scott mitchell rosenberg,"{'Year': ['2011'], 'Genre': ['american science fiction western'], 'Director': ['jon favreau'], 'Actor': ['daniel craig harrison ford', 'olivia wilde'], 'Origin': ['based on the 2006 graphic novel of the same name created by scott mitchell rosenberg']}"
what is a 2011 animated pixar film which was released by walt disney pictures and was directed by brad lewis,"{'Year': ['2011'], 'Genre': ['animated'], 'Director': ['brad lewis']}"
what is a 2011 family drama film about a rescued dolphin that lost its tale and was fitted with a prosthetic one,"{'Year': ['2011'], 'Genre': ['family drama'], 'Plot': ['a rescued dolphin that lost its tale and was fitted with a prosthetic one']}"
what is a 2012 american comedy drama film directed by anne fletcher from a screenplay written by dan fogelman starring barbra streisand and seth rogen,"{'Year': ['2012'], 'Genre': ['american comedy drama'], 'Director': ['anne fletcher'], 'Origin': ['screenplay written by dan fogelman'], 'Actor': ['barbra streisand', 'seth rogen']}"
what is a 2012 american crime thriller film starring tyler perry as the titular character and matthew fox as villain picasso,"{'Year': ['2012'], 'Genre': ['american crime thriller'], 'Actor': ['tyler perry', 'matthew fox'], 'Character_Name': ['picasso']}"
what is a 2012 american ensemble action film directed by simon west written by richard wenk and sylvester stallone and based on a story by ken kaufman david agosto and wenk,"{'Year': ['2012'], 'Genre': ['american ensemble action'], 'Director': ['simon west'], 'Actor': ['ken kaufman david agosto', 'wenk']}"
what is a 2012 british south african science fiction action film directed by pete travis and produced by alex garland,"{'Year': ['2012'], 'Genre': ['british south african science fiction action'], 'Director': ['pete travis']}"
what is a 3 d animated movie starring johnny depp as a chameleon in the wild west,"{'Genre': ['3 d animated'], 'Actor': ['johnny depp'], 'Plot': ['chameleon in the wild west']}"
what is a brilliant and gritty classic film by oliver stone about soldiers in the vietnam war,"{'Opinion': ['brilliant', 'gritty classic'], 'Director': ['oliver stone'], 'Plot': ['about soldiers in the vietnam war']}"
what is a classic romantic drama that takes place during world war ii and starring humphrey bogart,"{'Opinion': ['classic'], 'Genre': ['romantic drama'], 'Plot': ['takes place during world war ii'], 'Actor': ['humphrey bogart']}"
what is a critically acclaimed movie featuring daniel day lewis as a oil tycoon looking for the big payday,"{'Opinion': ['critically acclaimed'], 'Actor': ['daniel day lewis'], 'Plot': ['as a oil tycoon looking for the big payday']}"
what is a film by swedish director ingmar bergman released in 1966 and starring bibi andersson and liv ullmann,"{'Director': ['ingmar bergman'], 'Year': ['1966'], 'Actor': ['bibi andersson', 'liv ullmann']}"
what is a funny comedy starring russel brand about a rock star and his race to make it to a gig while facing hilarious obstacles,"{'Opinion': ['funny'], 'Genre': ['comedy'], 'Actor': ['russel brand'], 'Plot': ['a rock star and his race to make it to a gig while facing hilarious obstacles']}"
what is a great comedy featuring the talents of steve carell as a loser looking for a friend,"{'Opinion': ['great'], 'Genre': ['comedy'], 'Actor': ['steve carell'], 'Plot': ['a loser looking for a friend']}"
what is a horror movie featuring a possession of a child described as the best type of movie since the excorcist,"{'Genre': ['horror'], 'Plot': ['a possession of a child'], 'Opinion': ['best type of movie since the excorcist']}"
what is a horror movie which involves in horror before christmas times and is in musical and animated,"{'Genre': ['horror', 'musical', 'animated'], 'Plot': ['horror before christmas times']}"
what is a movie about leonardo dicaprio and kate winslet finding loved on a doomed ship,"{'Actor': ['leonardo dicaprio', 'kate winslet'], 'Plot': ['finding loved on a doomed ship']}"
what is a movie that centers around an underground fighting community starring edward norton and brad pitt,"{'Plot': ['an underground fighting community'], 'Actor': ['edward norton', 'brad pitt']}"
what is a timeless horror classic featuring a group of people locking themselves up inside a house hiding from hoards of zombies,"{'Opinion': ['timeless', 'classic'], 'Genre': ['horror'], 'Plot': ['a group of people locking themselves up inside a house hiding from hoards of zombies']}"
what is an action packed blockbuster comic book movie that featured several main characters from the marvel cinema universe,"{'Genre': ['action'], 'Opinion': ['blockbuster'], 'Origin': ['comic book'], 'Plot': ['featured several main characters from the marvel cinema universe']}"
what is based on e m nathanson s novel of the same name that was potentially inspired by a real life group called the filthy thirteen in 2001 the american film institute placed the film number 65 on their 100 years 100 thrills list,"{'Origin': ['e m nathanson s novel', 'inspired by a real life group called the filthy thirteen'], 'Year': ['2001']}"
what is disney s animated classic based on a girl who falls in love with a mysterious creature,"{'Director': ['disney'], 'Genre': ['animated'], 'Plot': ['a girl who falls in love with a mysterious creature']}"
what is james cameron directed movie that featured an alien species named the na avi,"{'Director': ['james cameron'], 'Plot': ['an alien species named the na avi']}"
what is mel gibsons masterpiece about william wallace and his fight for scottish freedom against the english,"{'Actor': ['mel gibsons'], 'Opinion': ['masterpiece'], 'Plot': ['william wallace and his fight for scottish freedom against the english']}"
what is raging bull is a 1980 american biographical sports drama film directed by martin scorsese and adapted by paul schrader and mardik martin from jake lamotta s memoir raging bull my story,"{'Year': ['1980'], 'Genre': ['american biographical sports drama'], 'Director': ['martin scorsese'], 'Origin': ['adapted by paul', 'and', 'from jake lamotta s memoir raging bull my story']}"
what is schwarzenegger plays a cyborg assassin sent back in time from the year 2029 to 1984 to kill sarah connor played by hamilton biehn plays kyle reese a soldier from the future sent back in time to protect sarah,"{'Actor': ['schwarzenegger', 'hamilton biehn'], 'Plot': ['cyborg assassin sent back in time from the year 2029 to 1984 to kill', 'soldier from the future sent back in time to protect sarah'], 'Character_Name': ['sarah connor', 'kyle reese']}"
what is th mid 90 s thriller starring kevin spacey and a band of suspects with the twist ending,"{'Year': ['mid 90 s'], 'Genre': ['thriller'], 'Actor': ['kevin spacey'], 'Plot': ['a band of suspects with the twist ending']}"
what is that 1951 american musical film starring gene kelly that features music by george gershwin,"{'Year': ['1951'], 'Genre': ['american musical'], 'Actor': ['gene kelly'], 'Soundtrack': ['music by george gershwin']}"
what is that 1979 american epic war film set during the vietnam war and directed by francis ford coppola,"{'Year': ['1979'], 'Genre': ['epic war film'], 'Director': ['francis ford coppola']}"
what is that 1983 al pacino vehicle directed by brian de palma about the rise and fall of a cuban gangster,"{'Year': ['1983'], 'Actor': ['al pacino'], 'Director': ['brian de palma'], 'Plot': ['about the rise and fall of a cuban gangster']}"
what is that 1986 sports film about a small town indiana basketball team that goes on to win the state championship,"{'Year': ['1986'], 'Genre': ['sports film'], 'Plot': ['a small town indiana basketball team that goes on to win the state championship']}"
what is that 1992 hong kong action film starring chow yun fat as a cop and tony leung as an undercover cop directed by john woo,"{'Year': ['1992'], 'Genre': ['hong kong action film'], 'Actor': ['chow yun fat', 'tony leung'], 'Director': ['john woo']}"
what is that 1998 american epic war film starring tom hanks and directed by steven spielberg,"{'Year': ['1998'], 'Genre': ['american epic war'], 'Actor': ['tom hanks'], 'Director': ['steven spielberg']}"
