Sentence,NER
"Singapore has a mandatory death sentence for anyone over 18 years of age found guilty of trafficking in more than 15 grams (half an ounce) of heroin, 30 grams (an ounce) of morphine or 500 grams (18 oz) of cannabis or marijuana.",{'I-LOC': ['Singapore']}
"Of the nearly 270 people hanged for various crimes in Singapore since 1975, almost half have been for drug-related charges.",{'I-LOC': ['Singapore']}
-DOCSTART-,{}
Arafat goes to Nablus ahead of cabinet meeting.,"{'I-PER': ['Arafat'], 'I-LOC': ['Nablus']}"
"NABLUS, West Bank 1996-08-30","{'I-LOC': ['NABLUS', 'West Bank']}"
"Palestinian President Yasser Arafat arrived in the West Bank self-rule enclave of Nablus from Ramallah on Friday, witnesses said.","{'I-MISC': ['Palestinian'], 'I-PER': ['Yasser Arafat'], 'I-LOC': ['West Bank', 'Nablus', 'Ramallah']}"
His aides said Arafat would hold the weekly meeting of the Palestinian self-rule Authority's cabinet in Nablus on Saturday.,"{'I-PER': ['Arafat'], 'I-ORG': ['Palestinian self-rule Authority'], 'I-LOC': ['Nablus']}"
"In Jerusalem, Israeli security forces were bracing for thousands of Palestinians expected to answer Arafat's call earlier this week to come to the city holy to Moslems, Arabs and Jews to pray in protest against Israel's settlement policy in the West Bank and delay in peace negotiations.","{'I-LOC': ['Jerusalem', 'Israel', 'West Bank'], 'I-MISC': ['Israeli', 'Palestinians', 'Moslems', 'Arabs', 'Jews'], 'I-PER': ['Arafat']}"
Palestinians want Arab East Jerusalem as the capital of a future independent state.,"{'I-MISC': ['Palestinians'], 'I-LOC': ['Arab East Jerusalem']}"
"Israel, which captured and annexed East Jerusalem in 1967, says it will never cede any part of the city.","{'I-LOC': ['Israel', 'East Jerusalem']}"
"Arafat, who made an interim peace deal with Israel in 1993 that set up self-rule, says he will only visit Jerusalem once Israeli occupation has ended.","{'I-PER': ['Arafat'], 'I-LOC': ['Israel', 'Jerusalem'], 'I-MISC': ['Israeli']}"
-DOCSTART-,{}
U.N. Council concerned about Israeli bulldozers.,"{'I-ORG': ['U.N. Council'], 'I-MISC': ['Israeli']}"
UNITED NATIONS 1996-08-29,{'I-ORG': ['UNITED NATIONS']}
Security Council members expressed concern on Thursday that Israel's bulldozing of a Palestinian day-care centre for the disabled might further injure the Middle East peace process.,"{'I-ORG': ['Security Council'], 'I-LOC': ['Israel', 'Middle East'], 'I-MISC': ['Palestinian']}"
"Responding to a letter from the the Palestinian U.N. observer mission, Security Council President Tono Eitel of Germany said that members asked him to convey their views to Israel's charge d'affaires, David Peleg.","{'I-MISC': [['Palestinian']], 'I-ORG': ['U.N.', 'Security Council'], 'I-PER': ['Tono Eitel', 'David Peleg'], 'I-LOC': ['Germany', 'Israel']}"
"""The members expressed their concern about the maintenance of the peace process and they urged that no action be taken that would have a negative impact on the negotiations,"" Eitel said after an informal council session.",{'I-PER': ['Eitel']}
"""They asked me to call in the Israeli charge d'affaires and discuss the matter with him,"" he added.",{'I-MISC': ['Israeli']}
"The Palestinian letter from Marwan Jilani said the destruction of the Jerusalem centre was an effort by Israel to ""alter the character, demographic composition and status of the Holy City of Jerusalem"" and violated agreements between Israel and the Palestinian Liberation Organisation.","{'I-MISC': ['Palestinian'], 'I-PER': ['Marwan Jilani'], 'I-LOC': ['Jerusalem', 'Israel', 'Holy City of Jerusalem', 'Israel'], 'I-ORG': ['Palestinian Liberation Organisation']}"
"""This most recent measure represents a revival of old, malicious plans to confiscate the land and build units for Israeli settlers within the walls of the Old City.""","{'I-MISC': ['Israeli'], 'I-LOC': ['Old City']}"
"""We expect the international community to take a clear and firm position, based on international law and in accordance with U.N. resolutions, against all such Israeli violations and illegal practices,"" he said.","{'I-ORG': ['U.N.'], 'I-MISC': ['Israeli']}"
"On Tuesday, Israeli crews hoisted a bulldozer over the walls of Jerusalem's old city and demolished the centre, saying it was being restored without a building permit.","{'I-MISC': ['Israeli'], 'I-LOC': ['Jerusalem']}"
"Canada had recently donated $30 million to the centre, called the Burj al-Laqlaq Society.","{'I-LOC': ['Canada', 'Burj al-Laqlaq Society']}"
-DOCSTART-,{}
SOCCER - REAL SCRAPE 1-1 DRAW IN SCRAPPY OPENING MATCH.,{'I-ORG': ['REAL']}
"LA CORUNA, Spain 1996-08-31","{'I-LOC': ['LA CORUNA', 'Spain']}"
A late goal by newly-signed defender Roberto Carlos saved the blushes of Real Madrid coach Fabio Capello and his multi-billion peseta line-up in the opening game of the Spanish championship on Saturday.,"{'I-PER': ['Roberto Carlos', 'Fabio Capello'], 'I-ORG': ['Real Madrid'], 'I-MISC': ['Spanish']}"
The Brazilian's 79th-minute effort was enough to earn Real a point from a scrappy 1-1 draw at fellow title contenders Deportivo Coruna.,"{'I-MISC': ['Brazilian'], 'I-ORG': ['Real', 'Deportivo Coruna']}"
"Deportivo started strongly, taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato.","{'I-ORG': ['Deportivo', 'Auxerre'], 'I-PER': ['Corentine Martins', 'Donato'], 'I-MISC': [['Brazilian-born']], 'B-MISC': ['Spanish']}"
Real looked to be in deep trouble shortly after the break when Luis Milla was sent off for committing two bookable offences in as many minutes.,"{'I-ORG': ['Real'], 'I-PER': ['Luis Milla']}"
"But Deportivo were unable to capitalise on their numerical advantage, and were themselves reduced to ten men when Armando Alvarez was sent off 15 minutes from time.","{'I-ORG': ['Deportivo'], 'I-PER': ['Armando Alvarez']}"
Shortly afterwards Roberto Carlos found space in the home defence and equalised for Real with a shot that was deflected past despairing Deportivo' keeper Jacques Songo'o.,"{'I-PER': ['Roberto Carlos', ""Jacques Songo'o""], 'I-ORG': ['Real', 'Deportivo']}"
"In a frantic final five minutes there were chances at both ends, and Donato, who had earlier been booked, was sent off for protesting about the incursion of Real players at a free kick.","{'I-PER': ['Donato'], 'I-ORG': ['Real']}"
Before the match Deportivo chairman Augusto Lendoiro said he would ignore a FIFA decision banning Brazilian midfielder Mauro Silva from playing in the match for failing to join his national side's tour of Europe.,"{'I-ORG': ['Deportivo', 'FIFA'], 'I-PER': ['Augusto Lendoiro', 'Mauro Silva'], 'I-MISC': ['Brazilian'], 'I-LOC': ['Europe']}"
"In the event, coach John Toshack decided not to use Silva, who had claimed he did not join the Brazil squad because he had lost his passport.","{'I-PER': ['John Toshack', 'Silva'], 'I-LOC': ['Brazil']}"
-DOCSTART-,{}
RUGBY LEAGUE - WIGAN BEAT BRADFORD 42-36 IN SEMIFINAL.,"{'I-MISC': ['RUGBY LEAGUE'], 'I-ORG': ['WIGAN', 'BRADFORD']}"
"WIGAN, England 1996-08-31","{'I-LOC': ['WIGAN', 'England']}"
Result of English rugby league premiership semifinal played on Saturday :,{'I-MISC': ['English']}
Wigan 42 Bradford Bulls 36,"{'I-ORG': ['Wigan', 'Bradford Bulls']}"
-DOCSTART-,{}
SOCCER - ISRAEL BEAT BULGARIA IN EUROPEAN UNDER-21 QUALIFIER.,"{'I-LOC': ['ISRAEL', 'BULGARIA'], 'I-MISC': ['EUROPEAN']}"
"HERZLIYA, Israel 1996-08-31","{'I-LOC': ['HERZLIYA', 'Israel']}"
Result of European under-21 championship group 5 qualifier on Saturday :,{'I-MISC': ['European']}
"Israel 2, Bulgaria 0 (halftime 0-0) Scorers : Haim Hajaj (47th), Nir Sivilia (57th).","{'I-LOC': ['Israel', 'Bulgaria'], 'I-PER': ['Haim Hajaj', 'Nir Sivilia']}"
"Attendance : 2,000.",{}
-DOCSTART-,{}
SOCCER - IRISH ERASE PAINFUL MEMORIES WITH 5-0 WIN.,{'I-MISC': ['IRISH']}
"ESCHEN, Liechtenstein 1996-08-31","{'I-LOC': ['ESCHEN', 'Liechtenstein']}"
The Republic of Ireland's new-look side dispelled painful memories of their last visit to Liechtenstein by beating the Alpine part-timers 5-0 in a World Cup qualifier on Saturday.,"{'I-LOC': ['Republic of Ireland', 'Liechtenstein'], 'I-MISC': ['Alpine', 'World Cup']}"
"The Irish, under new manager Mick McCarthy, took a 4-0 lead within 20 minutes through captain Andy Townsend, 20-year-old Norwich striker Keith O'Neill, Sunderland forward Niall Quinn and teenager Ian Harte.","{'I-MISC': ['Irish'], 'I-PER': ['Mick McCarthy', 'Andy Townsend', ""Keith O'Neill"", 'Niall Quinn', 'Ian Harte'], 'I-ORG': ['Norwich', 'Sunderland']}"
Quinn added his second and Ireland's fifth just after the hour to complete the rout and give the Irish their biggest-ever away win.,"{'I-PER': ['Quinn'], 'I-LOC': ['Ireland'], 'I-MISC': ['Irish']}"
"The result helped erase memories of Ireland's visit to the Eschen stadium 14 months ago, when Jack Charlton's side were held to a frustrating 0-0 draw which ultimately cost them a place in the European championship finals.","{'I-LOC': ['Ireland', 'Eschen'], 'I-PER': ['Jack Charlton'], 'I-MISC': ['European']}"
-DOCSTART-,{}
SOCCER - IRELAND BEAT LIECHTENSTEIN 5-0 IN WORLD CUP QUALIFIER.,"{'I-LOC': ['IRELAND', 'LIECHTENSTEIN'], 'I-MISC': ['WORLD CUP']}"
ESCHEN 1996-08-31,{'I-LOC': ['ESCHEN']}
The Republic of Ireland beat Liechtenstein 5-0 (halftime 4-0) in a World Cup soccer European group 8 qualifier on Saturday.,"{'I-LOC': ['Republic of Ireland', 'Liechtenstein'], 'I-MISC': ['World Cup', 'European']}"
"Scorers : Andy Townsend (5th), Keith O'Neill (7th), Niall Quinn (11th, 61st), Ian Harte (19th).","{'I-PER': ['Andy Townsend', ""Keith O'Neill"", 'Niall Quinn', 'Ian Harte']}"
"Attendance : 3,900",{}
-DOCSTART-,{}
GOLF - BRITISH MASTERS FINAL SCORES.,{'I-MISC': ['BRITISH MASTERS']}
"NORTHAMPTON, England 1996-08-31","{'I-LOC': ['NORTHAMPTON', 'England']}"
Leading scores after the final round of the British Masters golf tournament on Saturday (British unless stated) :,"{'I-MISC': ['British Masters', 'British']}"
"284 Robert Allenby (Australia) 69 71 71 73, Miguel Angel Martin (Spain) 75 70 71 68 (Allenby won at first play-off hole)","{'I-PER': ['Robert Allenby', 'Miguel Angel Martin', 'Allenby'], 'I-LOC': ['Australia', 'Spain']}"
285 Costantino Rocca (Italy) 71 73 72 69,"{'I-PER': ['Costantino Rocca'], 'I-LOC': ['Italy']}"
286 Miguel Angel Jimenez (Spain) 74 72 73 67,"{'I-PER': ['Miguel Angel Jimenez'], 'I-LOC': ['Spain']}"
287 Ian Woosnam 70 76 71 70,{'I-PER': ['Ian Woosnam']}
288 Jose Coceres (Argentina) 69 78 71 70,"{'I-PER': ['Jose Coceres'], 'I-LOC': ['Argentina']}"
"289 Joakim Haeggman (Sweden) 71 77 70 71, Antoine Lebouc (France) 74 73 70 72","{'I-PER': ['Joakim Haeggman', 'Antoine Lebouc'], 'I-LOC': ['Sweden', 'France']}"
"290 Colin Montgomerie 68 76 77 69, Robert Coles 74 76 71 69, Philip Walton (Ireland) 71 74 74 71, Peter Mitchell 74 71 74 71, Klas Eriksson (Sweden) 71 75 72 72, Pedro Linhart (Spain) 72 73 67 78","{'I-PER': ['Colin Montgomerie', 'Robert Coles', 'Philip Walton', 'Peter Mitchell', 'Klas Eriksson', 'Pedro Linhart'], 'I-LOC': ['Ireland', 'Sweden', 'Spain']}"
"291 Phillip Price 72 76 74 69, Adam Hunter 70 79 73 69, Peter O'Malley (Australia) 71 73 75 72, Mark Roe 69 71 78 73, Mike Clayton (Australia) 69 76 73 73","{'I-PER': ['Phillip Price', 'Adam Hunter', ""Peter O'Malley"", 'Mark Roe', 'Mike Clayton'], 'I-LOC': ['Australia', 'Australia']}"
"292 Iain Pyman 71 75 75 71, David Gilford 69 74 77 72, Peter Hedblom (Sweden) 70 75 75 72, Stephen McAllister 73 76 69 74.","{'I-PER': ['Iain Pyman', 'David Gilford', 'Peter Hedblom', 'Stephen McAllister'], 'I-LOC': ['Sweden']}"
-DOCSTART-,{}
SOCCER - SLOVAKIA BEAT FAROES IN WORLD CUP QUALIFIER.,"{'I-LOC': ['SLOVAKIA', 'FAROES'], 'I-MISC': ['WORLD CUP']}"
"TOFTIR, Faroe Islands 1996-08-31","{'I-LOC': ['TOFTIR', 'Faroe Islands']}"
Slovakia beat the Faroe Islands 2-1 (halftime 1-0) in their World Cup soccer European group six qualifying match on Saturday.,"{'I-LOC': ['Slovakia', 'Faroe Islands'], 'I-MISC': ['World Cup', 'European']}"
Scorers :,{}
Faroe Islands - Jan Allan Mueller (60th minute),"{'I-LOC': ['Faroe Islands'], 'I-PER': ['Jan Allan Mueller']}"
"Slovakia - Lubomir Moravcik (13th), Peter Dubovsky (88th)","{'I-LOC': ['Slovakia'], 'I-PER': ['Lubomir Moravcik', 'Peter Dubovsky']}"
"Attendance : 1,445.",{}
-DOCSTART-,{}
CRICKET - ENGLAND BEAT PAKISTAN BY 107 RUNS IN SECOND ONE-DAYER.,"{'I-LOC': ['ENGLAND', 'PAKISTAN']}"
"BIRMINGHAM, England 1996-08-31","{'I-LOC': ['BIRMINGHAM', 'England']}"
England beat Pakistan by 107 runs in the second one-day international at Edgbaston on Saturday to take the series 2-0.,"{'I-LOC': ['England', 'Pakistan', 'Edgbaston']}"
"Scores : England 292-8 innings closed (N. Knight 113), Pakistan 185 (Ijaz Ahmed 79 ; A. Hollioake 4-23)","{'I-LOC': ['England', 'Pakistan'], 'I-PER': ['N. Knight', 'Ijaz Ahmed', 'A. Hollioake']}"
-DOCSTART-,{}
CYCLING - TOUR OF NETHERLANDS FINAL RESULTS / STANDINGS.,{'I-MISC': ['TOUR OF NETHERLANDS']}
"LANDGRAAF, Netherlands 1996-08-31","{'I-LOC': ['LANDGRAAF', 'Netherlands']}"
Leading results of,{}
the 205-km sixth and final stage of the Tour of the Netherlands,{}
between Roermond and Landgraaf on Saturday :,"{'I-MISC': ['Tour of the Netherlands'], 'I-LOC': ['Roermond', 'Landgraaf']}"
1. Olaf Ludwig (Germany) Telekom 4 hours 48 mins 2 seconds,"{'I-PER': ['Olaf Ludwig'], 'I-LOC': ['Germany'], 'I-ORG': ['Telekom']}"
2. Giovanni Lombardi (Italy) Polti 5 seconds behind,"{'I-PER': ['Giovanni Lombardi'], 'I-LOC': ['Italy'], 'I-ORG': ['Polti']}"
3. Tristan Hoffman (Netherlands) TVM same time,"{'I-PER': ['Tristan Hoffman'], 'I-LOC': ['Netherlands'], 'I-ORG': ['TVM']}"
4. Erik Breukink (Netherlands) Rabobank 8 seconds,"{'I-PER': ['Erik Breukink'], 'I-LOC': ['Netherlands'], 'I-ORG': ['Rabobank']}"
